id,order_id,sku,product_name,quantity,unit_price_cents
24292,6303,SKU-POW-303,Smart Uninterruptible Power Supply,7,8999
24293,6304,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
24294,6304,SKU-ACC-202,Ergonomic Desk Mounting Arm,5,4999
24295,6304,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
24296,6304,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
24297,6304,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24298,6304,SKU-CORE-101,Enterprise Base Terminal,18,14999
24299,6304,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
24300,6305,SKU-POW-303,Smart Uninterruptible Power Supply,17,8999
24301,6305,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24302,6305,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
24303,6306,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24304,6306,SKU-CORE-101,Enterprise Base Terminal,13,14999
24305,6306,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24306,6306,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24307,6306,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
24308,6307,SKU-CORE-101,Enterprise Base Terminal,15,14999
24309,6307,SKU-ACC-202,Ergonomic Desk Mounting Arm,12,4999
24310,6307,SKU-POW-303,Smart Uninterruptible Power Supply,10,8999
24311,6308,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
24312,6308,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
24313,6308,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
24314,6309,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
24315,6309,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
24316,6309,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
24317,6310,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24318,6310,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
24319,6310,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24320,6310,SKU-CORE-101,Enterprise Base Terminal,15,14999
24321,6310,SKU-ACC-202,Ergonomic Desk Mounting Arm,8,4999
24322,6310,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
24323,6310,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
24324,6310,SKU-SOFT-505,Cloud Analytics Seat License (Annual),16,29999
24325,6311,SKU-POW-303,Smart Uninterruptible Power Supply,13,8999
24326,6311,SKU-CBL-404,Premium Braided Fiber Patch Cable,12,1299
24327,6311,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
24328,6311,SKU-CORE-101,Enterprise Base Terminal,17,14999
24329,6311,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
24330,6311,SKU-ACC-202,Ergonomic Desk Mounting Arm,17,4999
24331,6311,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
24332,6312,SKU-POW-303,Smart Uninterruptible Power Supply,17,8999
24333,6312,SKU-POW-303,Smart Uninterruptible Power Supply,17,8999
24334,6312,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24335,6313,SKU-CORE-101,Enterprise Base Terminal,18,14999
24336,6313,SKU-CORE-101,Enterprise Base Terminal,12,14999
24337,6313,SKU-POW-303,Smart Uninterruptible Power Supply,16,8999
24338,6313,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24339,6313,SKU-SOFT-505,Cloud Analytics Seat License (Annual),12,29999
24340,6314,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
24341,6314,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
24342,6314,SKU-CBL-404,Premium Braided Fiber Patch Cable,20,1299
24343,6314,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
24344,6314,SKU-SOFT-505,Cloud Analytics Seat License (Annual),18,29999
24345,6314,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
24346,6315,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
24347,6315,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24348,6315,SKU-ACC-202,Ergonomic Desk Mounting Arm,17,4999
24349,6315,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24350,6315,SKU-SOFT-505,Cloud Analytics Seat License (Annual),10,29999
24351,6315,SKU-CORE-101,Enterprise Base Terminal,16,14999
24352,6315,SKU-POW-303,Smart Uninterruptible Power Supply,5,8999
24353,6316,SKU-CORE-101,Enterprise Base Terminal,9,14999
24354,6316,SKU-CORE-101,Enterprise Base Terminal,7,14999
24355,6316,SKU-CORE-101,Enterprise Base Terminal,13,14999
24356,6317,SKU-ACC-202,Ergonomic Desk Mounting Arm,17,4999
24357,6317,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24358,6317,SKU-CORE-101,Enterprise Base Terminal,19,14999
24359,6317,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24360,6318,SKU-ACC-202,Ergonomic Desk Mounting Arm,7,4999
24361,6318,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
24362,6318,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
24363,6318,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
24364,6318,SKU-ACC-202,Ergonomic Desk Mounting Arm,12,4999
24365,6318,SKU-CORE-101,Enterprise Base Terminal,12,14999
24366,6318,SKU-SOFT-505,Cloud Analytics Seat License (Annual),18,29999
24367,6319,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24368,6319,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24369,6319,SKU-CORE-101,Enterprise Base Terminal,19,14999
24370,6319,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
24371,6319,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
24372,6319,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24373,6319,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24374,6319,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24375,6320,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
24376,6320,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
24377,6320,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
24378,6320,SKU-CORE-101,Enterprise Base Terminal,19,14999
24379,6320,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24380,6320,SKU-CORE-101,Enterprise Base Terminal,6,14999
24381,6320,SKU-CORE-101,Enterprise Base Terminal,16,14999
24382,6320,SKU-CORE-101,Enterprise Base Terminal,7,14999
24383,6321,SKU-CBL-404,Premium Braided Fiber Patch Cable,12,1299
24384,6321,SKU-ACC-202,Ergonomic Desk Mounting Arm,5,4999
24385,6321,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
24386,6321,SKU-SOFT-505,Cloud Analytics Seat License (Annual),6,29999
24387,6321,SKU-CORE-101,Enterprise Base Terminal,15,14999
24388,6322,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24389,6322,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
24390,6322,SKU-POW-303,Smart Uninterruptible Power Supply,10,8999
24391,6322,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
24392,6322,SKU-CORE-101,Enterprise Base Terminal,8,14999
24393,6322,SKU-CORE-101,Enterprise Base Terminal,20,14999
24394,6322,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24395,6323,SKU-ACC-202,Ergonomic Desk Mounting Arm,10,4999
24396,6323,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24397,6323,SKU-POW-303,Smart Uninterruptible Power Supply,12,8999
24398,6323,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24399,6323,SKU-CORE-101,Enterprise Base Terminal,8,14999
24400,6323,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
24401,6323,SKU-SOFT-505,Cloud Analytics Seat License (Annual),10,29999
24402,6323,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
24403,6324,SKU-CORE-101,Enterprise Base Terminal,11,14999
24404,6324,SKU-SOFT-505,Cloud Analytics Seat License (Annual),6,29999
24405,6324,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24406,6324,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
24407,6324,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24408,6324,SKU-SOFT-505,Cloud Analytics Seat License (Annual),16,29999
24409,6324,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
24410,6325,SKU-POW-303,Smart Uninterruptible Power Supply,7,8999
24411,6325,SKU-CORE-101,Enterprise Base Terminal,16,14999
24412,6325,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24413,6325,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
24414,6325,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24415,6326,SKU-SOFT-505,Cloud Analytics Seat License (Annual),8,29999
24416,6326,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24417,6326,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
24418,6326,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
24419,6326,SKU-SOFT-505,Cloud Analytics Seat License (Annual),12,29999
24420,6327,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
24421,6327,SKU-CORE-101,Enterprise Base Terminal,6,14999
24422,6327,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
24423,6327,SKU-SOFT-505,Cloud Analytics Seat License (Annual),13,29999
24424,6327,SKU-CORE-101,Enterprise Base Terminal,13,14999
24425,6327,SKU-CORE-101,Enterprise Base Terminal,9,14999
24426,6327,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24427,6328,SKU-SOFT-505,Cloud Analytics Seat License (Annual),6,29999
24428,6328,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
24429,6328,SKU-POW-303,Smart Uninterruptible Power Supply,9,8999
24430,6328,SKU-CORE-101,Enterprise Base Terminal,9,14999
24431,6328,SKU-CBL-404,Premium Braided Fiber Patch Cable,13,1299
24432,6328,SKU-POW-303,Smart Uninterruptible Power Supply,16,8999
24433,6328,SKU-CORE-101,Enterprise Base Terminal,12,14999
24434,6329,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
24435,6329,SKU-CORE-101,Enterprise Base Terminal,12,14999
24436,6329,SKU-POW-303,Smart Uninterruptible Power Supply,10,8999
24437,6329,SKU-CORE-101,Enterprise Base Terminal,18,14999
24438,6329,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
24439,6330,SKU-POW-303,Smart Uninterruptible Power Supply,13,8999
24440,6330,SKU-ACC-202,Ergonomic Desk Mounting Arm,5,4999
24441,6330,SKU-SOFT-505,Cloud Analytics Seat License (Annual),11,29999
24442,6330,SKU-ACC-202,Ergonomic Desk Mounting Arm,8,4999
24443,6330,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24444,6330,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
24445,6330,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
24446,6330,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24447,6331,SKU-CORE-101,Enterprise Base Terminal,17,14999
24448,6331,SKU-ACC-202,Ergonomic Desk Mounting Arm,11,4999
24449,6331,SKU-SOFT-505,Cloud Analytics Seat License (Annual),18,29999
24450,6332,SKU-CORE-101,Enterprise Base Terminal,17,14999
24451,6332,SKU-POW-303,Smart Uninterruptible Power Supply,8,8999
24452,6332,SKU-CORE-101,Enterprise Base Terminal,19,14999
24453,6332,SKU-CORE-101,Enterprise Base Terminal,11,14999
24454,6332,SKU-SOFT-505,Cloud Analytics Seat License (Annual),16,29999
24455,6332,SKU-POW-303,Smart Uninterruptible Power Supply,7,8999
24456,6332,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24457,6333,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
24458,6333,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24459,6333,SKU-CBL-404,Premium Braided Fiber Patch Cable,11,1299
24460,6333,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
24461,6333,SKU-CORE-101,Enterprise Base Terminal,19,14999
24462,6333,SKU-SOFT-505,Cloud Analytics Seat License (Annual),12,29999
24463,6334,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24464,6334,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
24465,6334,SKU-SOFT-505,Cloud Analytics Seat License (Annual),14,29999
24466,6334,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24467,6334,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
24468,6334,SKU-CBL-404,Premium Braided Fiber Patch Cable,7,1299
24469,6334,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24470,6335,SKU-ACC-202,Ergonomic Desk Mounting Arm,17,4999
24471,6335,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
24472,6335,SKU-ACC-202,Ergonomic Desk Mounting Arm,11,4999
24473,6335,SKU-CORE-101,Enterprise Base Terminal,16,14999
24474,6335,SKU-CBL-404,Premium Braided Fiber Patch Cable,18,1299
24475,6336,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
24476,6336,SKU-CORE-101,Enterprise Base Terminal,8,14999
24477,6336,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
24478,6336,SKU-SOFT-505,Cloud Analytics Seat License (Annual),5,29999
24479,6337,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24480,6337,SKU-SOFT-505,Cloud Analytics Seat License (Annual),13,29999
24481,6337,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
24482,6337,SKU-CBL-404,Premium Braided Fiber Patch Cable,6,1299
24483,6337,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
24484,6337,SKU-CORE-101,Enterprise Base Terminal,13,14999
24485,6337,SKU-CBL-404,Premium Braided Fiber Patch Cable,12,1299
24486,6337,SKU-SOFT-505,Cloud Analytics Seat License (Annual),13,29999
24487,6338,SKU-ACC-202,Ergonomic Desk Mounting Arm,8,4999
24488,6338,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
24489,6338,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24490,6338,SKU-ACC-202,Ergonomic Desk Mounting Arm,16,4999
24491,6338,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
24492,6339,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
24493,6339,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24494,6339,SKU-CORE-101,Enterprise Base Terminal,6,14999
24495,6339,SKU-ACC-202,Ergonomic Desk Mounting Arm,13,4999
24496,6339,SKU-CORE-101,Enterprise Base Terminal,20,14999
24497,6340,SKU-POW-303,Smart Uninterruptible Power Supply,7,8999
24498,6340,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
24499,6340,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24500,6340,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
24501,6340,SKU-CORE-101,Enterprise Base Terminal,13,14999
24502,6340,SKU-POW-303,Smart Uninterruptible Power Supply,18,8999
24503,6341,SKU-SOFT-505,Cloud Analytics Seat License (Annual),10,29999
24504,6341,SKU-CBL-404,Premium Braided Fiber Patch Cable,16,1299
24505,6341,SKU-CORE-101,Enterprise Base Terminal,10,14999
24506,6341,SKU-SOFT-505,Cloud Analytics Seat License (Annual),19,29999
24507,6342,SKU-CORE-101,Enterprise Base Terminal,8,14999
24508,6342,SKU-ACC-202,Ergonomic Desk Mounting Arm,18,4999
24509,6342,SKU-ACC-202,Ergonomic Desk Mounting Arm,19,4999
24510,6342,SKU-SOFT-505,Cloud Analytics Seat License (Annual),14,29999
24511,6342,SKU-CORE-101,Enterprise Base Terminal,8,14999
24512,6342,SKU-CBL-404,Premium Braided Fiber Patch Cable,12,1299
24513,6342,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
24514,6343,SKU-CORE-101,Enterprise Base Terminal,15,14999
24515,6343,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
24516,6343,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
24517,6343,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24518,6343,SKU-ACC-202,Ergonomic Desk Mounting Arm,10,4999
24519,6344,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24520,6344,SKU-CORE-101,Enterprise Base Terminal,6,14999
24521,6344,SKU-SOFT-505,Cloud Analytics Seat License (Annual),15,29999
24522,6344,SKU-CBL-404,Premium Braided Fiber Patch Cable,12,1299
24523,6344,SKU-CBL-404,Premium Braided Fiber Patch Cable,8,1299
24524,6344,SKU-CBL-404,Premium Braided Fiber Patch Cable,15,1299
24525,6345,SKU-ACC-202,Ergonomic Desk Mounting Arm,6,4999
24526,6345,SKU-CBL-404,Premium Braided Fiber Patch Cable,17,1299
24527,6345,SKU-CORE-101,Enterprise Base Terminal,15,14999
24528,6345,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
24529,6345,SKU-POW-303,Smart Uninterruptible Power Supply,19,8999
24530,6346,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
24531,6346,SKU-POW-303,Smart Uninterruptible Power Supply,11,8999
24532,6346,SKU-CORE-101,Enterprise Base Terminal,8,14999
24533,6346,SKU-POW-303,Smart Uninterruptible Power Supply,6,8999
24534,6346,SKU-SOFT-505,Cloud Analytics Seat License (Annual),15,29999
24535,6346,SKU-POW-303,Smart Uninterruptible Power Supply,20,8999
24536,6346,SKU-SOFT-505,Cloud Analytics Seat License (Annual),13,29999
24537,6347,SKU-ACC-202,Ergonomic Desk Mounting Arm,7,4999
24538,6347,SKU-CBL-404,Premium Braided Fiber Patch Cable,14,1299
24539,6347,SKU-POW-303,Smart Uninterruptible Power Supply,15,8999
24540,6348,SKU-ACC-202,Ergonomic Desk Mounting Arm,15,4999
24541,6348,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24542,6348,SKU-SOFT-505,Cloud Analytics Seat License (Annual),18,29999
24543,6348,SKU-CBL-404,Premium Braided Fiber Patch Cable,9,1299
24544,6348,SKU-POW-303,Smart Uninterruptible Power Supply,16,8999
24545,6348,SKU-ACC-202,Ergonomic Desk Mounting Arm,12,4999
24546,6349,SKU-POW-303,Smart Uninterruptible Power Supply,5,8999
24547,6349,SKU-POW-303,Smart Uninterruptible Power Supply,14,8999
24548,6349,SKU-SOFT-505,Cloud Analytics Seat License (Annual),17,29999
24549,6349,SKU-CORE-101,Enterprise Base Terminal,9,14999
24550,6350,SKU-SOFT-505,Cloud Analytics Seat License (Annual),5,29999
24551,6350,SKU-CORE-101,Enterprise Base Terminal,16,14999
24552,6350,SKU-CORE-101,Enterprise Base Terminal,9,14999
24553,6350,SKU-CBL-404,Premium Braided Fiber Patch Cable,19,1299
24554,6350,SKU-POW-303,Smart Uninterruptible Power Supply,13,8999
24555,6350,SKU-SOFT-505,Cloud Analytics Seat License (Annual),7,29999
24556,6350,SKU-ACC-202,Ergonomic Desk Mounting Arm,20,4999
24557,6350,SKU-CORE-101,Enterprise Base Terminal,10,14999
24558,6351,SKU-ACC-202,Ergonomic Desk Mounting Arm,14,4999
24559,6351,SKU-SOFT-505,Cloud Analytics Seat License (Annual),5,29999
24560,6351,SKU-SOFT-505,Cloud Analytics Seat License (Annual),9,29999
24561,6351,SKU-CORE-101,Enterprise Base Terminal,20,14999
24562,6351,SKU-ACC-202,Ergonomic Desk Mounting Arm,9,4999
24563,6351,SKU-CBL-404,Premium Braided Fiber Patch Cable,5,1299
24564,6352,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24565,6352,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24566,6352,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24567,6353,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24568,6353,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24569,6354,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24570,6354,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24571,6355,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24572,6355,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24573,6356,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24574,6356,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24575,6357,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24576,6358,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24577,6359,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24578,6359,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24579,6360,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24580,6360,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24581,6360,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24582,6361,SKU-CORE-101,Enterprise Base Terminal,1,14999
24583,6361,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24584,6361,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24585,6362,SKU-CORE-101,Enterprise Base Terminal,1,14999
24586,6363,SKU-CORE-101,Enterprise Base Terminal,2,14999
24587,6363,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24588,6364,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24589,6364,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24590,6364,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24591,6365,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24592,6366,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24593,6366,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24594,6366,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24595,6367,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24596,6367,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24597,6367,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24598,6368,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24599,6369,SKU-CORE-101,Enterprise Base Terminal,2,14999
24600,6369,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24601,6369,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24602,6370,SKU-CORE-101,Enterprise Base Terminal,1,14999
24603,6370,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24604,6370,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24605,6371,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
24606,6371,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24607,6372,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24608,6372,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24609,6372,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24610,6373,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24611,6373,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24612,6373,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24613,6374,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24614,6374,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24615,6374,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24616,6375,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24617,6375,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24618,6376,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24619,6376,SKU-CORE-101,Enterprise Base Terminal,1,14999
24620,6377,SKU-ACC-202,Ergonomic Desk Mounting Arm,1,4999
24621,6377,SKU-CORE-101,Enterprise Base Terminal,2,14999
24622,6377,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24623,6378,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24624,6378,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24625,6379,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24626,6379,SKU-CORE-101,Enterprise Base Terminal,1,14999
24627,6379,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24628,6380,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24629,6381,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24630,6381,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24631,6381,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24632,6382,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24633,6383,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24634,6384,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24635,6385,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24636,6386,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24637,6387,SKU-CORE-101,Enterprise Base Terminal,1,14999
24638,6388,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24639,6388,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24640,6388,SKU-CORE-101,Enterprise Base Terminal,2,14999
24641,6389,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24642,6389,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24643,6389,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24644,6390,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24645,6390,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24646,6391,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24647,6391,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24648,6391,SKU-SOFT-505,Cloud Analytics Seat License (Annual),1,29999
24649,6392,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24650,6392,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24651,6393,SKU-CORE-101,Enterprise Base Terminal,1,14999
24652,6393,SKU-CBL-404,Premium Braided Fiber Patch Cable,2,1299
24653,6394,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24654,6394,SKU-CORE-101,Enterprise Base Terminal,2,14999
24655,6394,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24656,6395,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24657,6395,SKU-CBL-404,Premium Braided Fiber Patch Cable,1,1299
24658,6396,SKU-CORE-101,Enterprise Base Terminal,2,14999
24659,6397,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24660,6397,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
24661,6397,SKU-CORE-101,Enterprise Base Terminal,2,14999
24662,6398,SKU-POW-303,Smart Uninterruptible Power Supply,2,8999
24663,6399,SKU-CORE-101,Enterprise Base Terminal,1,14999
24664,6399,SKU-POW-303,Smart Uninterruptible Power Supply,1,8999
24665,6400,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24666,6400,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24667,6401,SKU-CORE-101,Enterprise Base Terminal,2,14999
24668,6401,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24669,6401,SKU-SOFT-505,Cloud Analytics Seat License (Annual),2,29999
24670,6402,SKU-ACC-202,Ergonomic Desk Mounting Arm,2,4999
